month,t_sec,band_c,n,n_up_wins,p_up,avg_mid
2026-05,360,40,6,3,0.5,0.41
2026-05,360,42,1,0,0.0,0.435
2026-05,360,44,5,1,0.2,0.451
2026-05,360,46,5,1,0.2,0.471
2026-05,360,48,6,6,1.0,0.4933
2026-05,360,50,9,5,0.5556,0.5083
2026-05,360,52,9,4,0.4444,0.5317
2026-05,360,54,5,3,0.6,0.551
2026-05,360,56,9,8,0.8889,0.5689
2026-05,360,58,6,2,0.3333,0.59
2026-05,360,60,7,2,0.2857,0.6107
2026-05,360,62,3,0,0.0,0.625
2026-05,360,64,2,1,0.5,0.65
2026-05,360,66,6,5,0.8333,0.67
2026-05,360,68,2,2,1.0,0.69
2026-05,360,70,7,6,0.8571,0.7121
2026-05,360,72,5,3,0.6,0.733
2026-05,360,74,5,4,0.8,0.749
2026-05,360,76,6,6,1.0,0.77
2026-05,360,78,4,2,0.5,0.7875
2026-05,360,80,3,2,0.6667,0.8083
2026-05,360,82,8,7,0.875,0.8288
2026-05,360,84,4,4,1.0,0.8525
2026-05,360,86,6,6,1.0,0.87
2026-05,360,88,6,6,1.0,0.8867
2026-05,360,90,5,4,0.8,0.909
2026-05,360,92,5,5,1.0,0.927
2026-05,360,94,4,4,1.0,0.9525
2026-05,360,96,5,5,1.0,0.969
2026-05,375,2,3,0,0.0,0.0285
2026-05,375,6,8,0,0.0,0.0725
2026-05,375,8,9,0,0.0,0.0883
2026-05,375,10,5,0,0.0,0.111
2026-05,375,12,6,1,0.1667,0.13
2026-05,375,14,5,0,0.0,0.147
2026-05,375,16,5,1,0.2,0.171
2026-05,375,18,5,0,0.0,0.189
2026-05,375,20,8,2,0.25,0.2069
2026-05,375,22,5,2,0.4,0.229
2026-05,375,24,5,3,0.6,0.249
2026-05,375,26,3,1,0.3333,0.2717
2026-05,375,28,5,2,0.4,0.293
2026-05,375,30,5,2,0.4,0.309
2026-05,375,32,5,1,0.2,0.329
2026-05,375,34,5,1,0.2,0.35
2026-05,375,36,4,3,0.75,0.375
2026-05,375,38,6,3,0.5,0.385
2026-05,375,40,6,0,0.0,0.4083
2026-05,375,42,2,1,0.5,0.435
2026-05,375,44,6,3,0.5,0.4483
2026-05,375,46,6,4,0.6667,0.4692
2026-05,375,48,2,1,0.5,0.495
2026-05,375,50,9,4,0.4444,0.5094
2026-05,375,52,3,2,0.6667,0.5283
2026-05,375,54,3,0,0.0,0.5517
2026-05,375,56,11,7,0.6364,0.5714
2026-05,375,58,6,4,0.6667,0.5867
2026-05,375,60,6,4,0.6667,0.6083
2026-05,375,62,5,3,0.6,0.633
2026-05,375,64,7,6,0.8571,0.6493
2026-05,375,66,6,4,0.6667,0.6658
2026-05,375,68,3,2,0.6667,0.6867
2026-05,375,70,5,3,0.6,0.713
2026-05,375,72,5,5,1.0,0.735
2026-05,375,74,3,3,1.0,0.7517
2026-05,375,76,4,2,0.5,0.77
2026-05,375,78,7,5,0.7143,0.7893
2026-05,375,80,4,3,0.75,0.8125
2026-05,375,82,8,7,0.875,0.8288
2026-05,375,84,5,5,1.0,0.851
2026-05,375,86,3,3,1.0,0.8683
2026-05,375,88,6,5,0.8333,0.8883
2026-05,375,90,9,8,0.8889,0.9083
2026-05,375,92,4,4,1.0,0.9325
2026-05,375,94,3,3,1.0,0.9483
2026-05,375,96,5,5,1.0,0.969
2026-05,375,98,1,1,1.0,0.985
2026-05,390,2,2,0,0.0,0.03
2026-05,390,4,4,0,0.0,0.0525
2026-05,390,6,10,0,0.0,0.068
2026-05,390,8,5,0,0.0,0.087
2026-05,390,10,4,0,0.0,0.1075
2026-05,390,12,9,1,0.1111,0.1289
2026-05,390,14,8,0,0.0,0.1469
2026-05,390,16,6,2,0.3333,0.1683
2026-05,390,18,4,1,0.25,0.185
2026-05,390,20,5,0,0.0,0.209
2026-05,390,22,4,1,0.25,0.2288
2026-05,390,24,2,0,0.0,0.245
2026-05,390,26,5,3,0.6,0.271
2026-05,390,28,6,1,0.1667,0.2933
2026-05,390,30,9,5,0.5556,0.3094
2026-05,390,32,4,2,0.5,0.33
2026-05,390,34,5,2,0.4,0.353
2026-05,390,36,1,1,1.0,0.365
2026-05,390,38,4,1,0.25,0.3875
2026-05,390,40,5,1,0.2,0.411
2026-05,390,42,5,5,1.0,0.429
2026-05,390,44,9,3,0.3333,0.4472
2026-05,390,46,2,1,0.5,0.475
2026-05,390,48,5,1,0.2,0.491
2026-05,390,50,3,1,0.3333,0.5083
2026-05,390,52,4,1,0.25,0.525
2026-05,390,54,6,3,0.5,0.5533
2026-05,390,56,3,3,1.0,0.575
2026-05,390,58,5,2,0.4,0.589
2026-05,390,60,9,7,0.7778,0.6072
2026-05,390,62,6,6,1.0,0.63
2026-05,390,64,10,7,0.7,0.6495
2026-05,390,66,4,3,0.75,0.67
2026-05,390,68,4,2,0.5,0.69
2026-05,390,70,6,3,0.5,0.7117
2026-05,390,72,4,3,0.75,0.73
2026-05,390,74,4,2,0.5,0.7525
2026-05,390,76,2,2,1.0,0.775
2026-05,390,78,9,9,1.0,0.7917
2026-05,390,80,4,3,0.75,0.8125
2026-05,390,82,6,5,0.8333,0.8317
2026-05,390,84,3,3,1.0,0.8483
2026-05,390,86,4,4,1.0,0.875
2026-05,390,88,7,7,1.0,0.8893
2026-05,390,90,8,7,0.875,0.9088
2026-05,390,92,6,5,0.8333,0.9283
2026-05,390,94,4,4,1.0,0.9525
2026-05,390,96,3,3,1.0,0.97
2026-05,390,98,3,3,1.0,0.985
2026-05,405,2,4,0,0.0,0.0325
2026-05,405,4,3,0,0.0,0.0498
2026-05,405,6,8,0,0.0,0.0669
2026-05,405,8,7,0,0.0,0.0879
2026-05,405,10,8,1,0.125,0.1088
2026-05,405,12,10,0,0.0,0.13
2026-05,405,14,6,2,0.3333,0.1517
2026-05,405,16,2,0,0.0,0.165
2026-05,405,18,5,1,0.2,0.187
2026-05,405,20,4,1,0.25,0.2075
2026-05,405,22,5,1,0.2,0.231
2026-05,405,24,6,0,0.0,0.2467
2026-05,405,26,2,0,0.0,0.275
2026-05,405,28,5,3,0.6,0.289
2026-05,405,30,8,5,0.625,0.31
2026-05,405,32,8,2,0.25,0.3269
2026-05,405,34,2,1,0.5,0.355
2026-05,405,36,5,3,0.6,0.373
2026-05,405,38,1,0,0.0,0.385
2026-05,405,40,4,1,0.25,0.41
2026-05,405,42,3,3,1.0,0.4317
2026-05,405,44,3,0,0.0,0.4517
2026-05,405,46,5,2,0.4,0.471
2026-05,405,48,9,3,0.3333,0.4883
2026-05,405,50,3,1,0.3333,0.5083
2026-05,405,52,1,1,1.0,0.525
2026-05,405,54,5,3,0.6,0.553
2026-05,405,56,2,1,0.5,0.565
2026-05,405,58,8,6,0.75,0.59
2026-05,405,60,10,8,0.8,0.6095
2026-05,405,62,8,4,0.5,0.6287
2026-05,405,64,4,2,0.5,0.65
2026-05,405,66,8,5,0.625,0.6688
2026-05,405,68,4,3,0.75,0.69
2026-05,405,70,7,4,0.5714,0.7107
2026-05,405,72,5,5,1.0,0.733
2026-05,405,74,3,3,1.0,0.7483
2026-05,405,76,3,2,0.6667,0.775
2026-05,405,78,5,5,1.0,0.789
2026-05,405,80,7,6,0.8571,0.8136
2026-05,405,82,3,3,1.0,0.8283
2026-05,405,84,7,6,0.8571,0.8457
2026-05,405,86,6,6,1.0,0.87
2026-05,405,88,3,3,1.0,0.895
2026-05,405,90,9,8,0.8889,0.9083
2026-05,405,92,5,5,1.0,0.927
2026-05,405,94,3,2,0.6667,0.9517
2026-05,405,96,5,5,1.0,0.971
2026-05,405,98,3,3,1.0,0.985
2026-05,420,2,4,0,0.0,0.0325
2026-05,420,4,6,0,0.0,0.0517
2026-05,420,6,8,0,0.0,0.0684
2026-05,420,8,8,0,0.0,0.09
2026-05,420,10,6,0,0.0,0.1133
2026-05,420,12,6,1,0.1667,0.1317
2026-05,420,14,6,0,0.0,0.15
2026-05,420,16,5,3,0.6,0.169
2026-05,420,18,6,1,0.1667,0.19
2026-05,420,20,5,0,0.0,0.211
2026-05,420,22,2,1,0.5,0.235
2026-05,420,24,5,0,0.0,0.251
2026-05,420,26,7,2,0.2857,0.2736
2026-05,420,28,5,3,0.6,0.291
2026-05,420,30,4,1,0.25,0.31
2026-05,420,32,5,3,0.6,0.325
2026-05,420,34,3,1,0.3333,0.3533
2026-05,420,36,3,1,0.3333,0.3717
2026-05,420,38,4,2,0.5,0.39
2026-05,420,40,5,2,0.4,0.409
2026-05,420,42,2,1,0.5,0.425
2026-05,420,44,4,1,0.25,0.455
2026-05,420,46,8,3,0.375,0.4675
2026-05,420,48,2,1,0.5,0.485
2026-05,420,50,5,2,0.4,0.507
2026-05,420,52,7,6,0.8571,0.5293
2026-05,420,54,3,0,0.0,0.5467
2026-05,420,56,4,2,0.5,0.57
2026-05,420,58,2,1,0.5,0.59
2026-05,420,60,5,3,0.6,0.613
2026-05,420,62,11,6,0.5455,0.6295
2026-05,420,64,7,5,0.7143,0.6464
2026-05,420,66,5,4,0.8,0.673
2026-05,420,68,2,2,1.0,0.685
2026-05,420,70,10,8,0.8,0.707
2026-05,420,72,4,3,0.75,0.73
2026-05,420,74,3,2,0.6667,0.7517
2026-05,420,76,3,3,1.0,0.7717
2026-05,420,78,8,8,1.0,0.7913
2026-05,420,80,7,6,0.8571,0.8093
2026-05,420,82,4,2,0.5,0.83
2026-05,420,84,3,3,1.0,0.8467
2026-05,420,86,4,4,1.0,0.8725
2026-05,420,88,8,8,1.0,0.8888
2026-05,420,90,7,6,0.8571,0.9079
2026-05,420,92,7,7,1.0,0.9307
2026-05,420,94,4,3,0.75,0.9524
2026-05,420,96,6,6,1.0,0.97
2026-05,420,98,2,2,1.0,0.985
2026-05,435,2,7,0,0.0,0.0293
2026-05,435,4,5,0,0.0,0.0524
2026-05,435,6,7,0,0.0,0.0707
2026-05,435,8,7,0,0.0,0.0893
2026-05,435,10,12,1,0.0833,0.1121
2026-05,435,12,4,0,0.0,0.13
2026-05,435,14,6,2,0.3333,0.1517
2026-05,435,16,6,0,0.0,0.17
2026-05,435,18,4,1,0.25,0.1888
2026-05,435,20,4,0,0.0,0.21
2026-05,435,22,3,2,0.6667,0.2317
2026-05,435,24,3,3,1.0,0.2517
2026-05,435,26,4,1,0.25,0.2725
2026-05,435,28,4,1,0.25,0.2875
2026-05,435,30,3,0,0.0,0.3083
2026-05,435,32,6,2,0.3333,0.33
2026-05,435,34,5,1,0.2,0.353
2026-05,435,36,4,2,0.5,0.3688
2026-05,435,38,3,1,0.3333,0.3917
2026-05,435,40,5,3,0.6,0.413
2026-05,435,42,5,3,0.6,0.429
2026-05,435,44,7,2,0.2857,0.4486
2026-05,435,46,5,1,0.2,0.471
2026-05,435,48,4,1,0.25,0.4875
2026-05,435,50,4,1,0.25,0.51
2026-05,435,52,4,2,0.5,0.53
2026-05,435,54,4,3,0.75,0.5475
2026-05,435,56,10,8,0.8,0.57
2026-05,435,58,6,4,0.6667,0.5933
2026-05,435,60,2,0,0.0,0.61
2026-05,435,62,2,1,0.5,0.635
2026-05,435,64,9,8,0.8889,0.6517
2026-05,435,66,1,1,1.0,0.675
2026-05,435,68,4,4,1.0,0.69
2026-05,435,70,3,1,0.3333,0.7067
2026-05,435,72,8,7,0.875,0.7319
2026-05,435,74,7,5,0.7143,0.7521
2026-05,435,76,4,2,0.5,0.7663
2026-05,435,78,4,3,0.75,0.79
2026-05,435,80,4,4,1.0,0.8113
2026-05,435,82,3,3,1.0,0.8267
2026-05,435,84,8,7,0.875,0.8538
2026-05,435,86,7,7,1.0,0.8693
2026-05,435,88,3,3,1.0,0.885
2026-05,435,90,8,8,1.0,0.9088
2026-05,435,92,6,5,0.8333,0.9283
2026-05,435,94,5,4,0.8,0.947
2026-05,435,96,7,7,1.0,0.9698
2026-05,435,98,4,4,1.0,0.985
2026-05,450,2,8,0,0.0,0.03
2026-05,450,4,5,0,0.0,0.046
2026-05,450,6,10,0,0.0,0.0715
2026-05,450,8,7,0,0.0,0.0864
2026-05,450,10,5,0,0.0,0.108
2026-05,450,12,8,2,0.25,0.1313
2026-05,450,14,4,1,0.25,0.1488
2026-05,450,16,5,0,0.0,0.169
2026-05,450,18,1,0,0.0,0.195
2026-05,450,20,4,0,0.0,0.205
2026-05,450,22,7,1,0.1429,0.2293
2026-05,450,24,5,2,0.4,0.246
2026-05,450,26,7,2,0.2857,0.2686
2026-05,450,28,1,1,1.0,0.285
2026-05,450,30,3,1,0.3333,0.3083
2026-05,450,32,4,1,0.25,0.335
2026-05,450,34,7,1,0.1429,0.3507
2026-05,450,36,1,1,1.0,0.365
2026-05,450,38,4,1,0.25,0.3875
2026-05,450,40,5,3,0.6,0.413
2026-05,450,42,7,4,0.5714,0.4307
2026-05,450,44,3,1,0.3333,0.4483
2026-05,450,46,4,1,0.25,0.47
2026-05,450,48,4,2,0.5,0.4875
2026-05,450,50,6,2,0.3333,0.5133
2026-05,450,52,5,3,0.6,0.526
2026-05,450,54,3,2,0.6667,0.5483
2026-05,450,56,12,8,0.6667,0.5721
2026-05,450,58,3,2,0.6667,0.5917
2026-05,450,60,3,3,1.0,0.615
2026-05,450,62,4,3,0.75,0.63
2026-05,450,64,4,3,0.75,0.655
2026-05,450,66,8,3,0.375,0.6675
2026-05,450,68,2,1,0.5,0.695
2026-05,450,70,3,2,0.6667,0.7117
2026-05,450,72,5,4,0.8,0.731
2026-05,450,74,3,3,1.0,0.7517
2026-05,450,76,4,3,0.75,0.7725
2026-05,450,78,6,5,0.8333,0.79
2026-05,450,80,5,5,1.0,0.807
2026-05,450,82,5,5,1.0,0.831
2026-05,450,84,4,4,1.0,0.8513
2026-05,450,86,5,4,0.8,0.867
2026-05,450,88,7,7,1.0,0.8921
2026-05,450,90,10,10,1.0,0.91
2026-05,450,92,9,8,0.8889,0.9272
2026-05,450,94,5,4,0.8,0.9531
2026-05,450,96,5,5,1.0,0.9722
2026-05,450,98,5,5,1.0,0.985
2026-05,465,0,4,0,0.0,0.015
2026-05,465,2,6,0,0.0,0.0317
2026-05,465,4,7,0,0.0,0.0493
2026-05,465,6,5,0,0.0,0.069
2026-05,465,8,7,0,0.0,0.0882
2026-05,465,10,9,2,0.2222,0.1089
2026-05,465,12,6,0,0.0,0.1283
2026-05,465,14,3,1,0.3333,0.155
2026-05,465,16,3,0,0.0,0.1717
2026-05,465,18,3,0,0.0,0.1883
2026-05,465,20,7,1,0.1429,0.2079
2026-05,465,22,6,0,0.0,0.2333
2026-05,465,24,5,2,0.4,0.253
2026-05,465,26,7,1,0.1429,0.2686
2026-05,465,28,2,0,0.0,0.285
2026-05,465,30,3,2,0.6667,0.3117
2026-05,465,32,5,1,0.2,0.331
2026-05,465,34,2,1,0.5,0.355
2026-05,465,36,4,2,0.5,0.3675
2026-05,465,38,5,2,0.4,0.387
2026-05,465,40,5,3,0.6,0.413
2026-05,465,42,5,2,0.4,0.429
2026-05,465,44,2,1,0.5,0.455
2026-05,465,46,4,2,0.5,0.475
2026-05,465,48,4,3,0.75,0.4925
2026-05,465,50,6,2,0.3333,0.5133
2026-05,465,52,1,1,1.0,0.525
2026-05,465,54,7,2,0.2857,0.5486
2026-05,465,56,7,4,0.5714,0.5721
2026-05,465,58,4,4,1.0,0.59
2026-05,465,60,3,3,1.0,0.615
2026-05,465,62,7,4,0.5714,0.6314
2026-05,465,64,6,4,0.6667,0.6483
2026-05,465,66,6,4,0.6667,0.67
2026-05,465,68,1,0,0.0,0.695
2026-05,465,70,4,2,0.5,0.7075
2026-05,465,72,6,5,0.8333,0.7308
2026-05,465,74,3,3,1.0,0.7483
2026-05,465,76,5,4,0.8,0.771
2026-05,465,78,4,4,1.0,0.79
2026-05,465,80,1,0,0.0,0.815
2026-05,465,82,5,5,1.0,0.829
2026-05,465,84,10,10,1.0,0.848
2026-05,465,86,6,6,1.0,0.87
2026-05,465,88,4,4,1.0,0.895
2026-05,465,90,10,9,0.9,0.909
2026-05,465,92,7,7,1.0,0.9293
2026-05,465,94,6,5,0.8333,0.9509
2026-05,465,96,6,6,1.0,0.9708
2026-05,465,98,5,5,1.0,0.985
2026-05,480,0,5,0,0.0,0.015
2026-05,480,2,5,0,0.0,0.035
2026-05,480,4,8,0,0.0,0.0487
2026-05,480,6,7,0,0.0,0.0702
2026-05,480,8,10,2,0.2,0.09
2026-05,480,10,5,0,0.0,0.107
2026-05,480,12,3,0,0.0,0.135
2026-05,480,14,2,0,0.0,0.145
2026-05,480,16,6,0,0.0,0.1717
2026-05,480,18,5,0,0.0,0.189
2026-05,480,20,1,0,0.0,0.205
2026-05,480,22,7,1,0.1429,0.2307
2026-05,480,24,5,2,0.4,0.255
2026-05,480,26,5,1,0.2,0.269
2026-05,480,28,3,0,0.0,0.2917
2026-05,480,30,4,2,0.5,0.315
2026-05,480,32,4,2,0.5,0.3338
2026-05,480,34,2,0,0.0,0.35
2026-05,480,36,3,3,1.0,0.365
2026-05,480,38,2,0,0.0,0.385
2026-05,480,40,5,2,0.4,0.409
2026-05,480,42,5,2,0.4,0.429
2026-05,480,44,4,0,0.0,0.4475
2026-05,480,46,4,3,0.75,0.475
2026-05,480,48,10,6,0.6,0.492
2026-05,480,50,4,2,0.5,0.515
2026-05,480,52,3,2,0.6667,0.5333
2026-05,480,54,7,3,0.4286,0.5493
2026-05,480,56,3,0,0.0,0.5667
2026-05,480,58,6,4,0.6667,0.5892
2026-05,480,60,3,3,1.0,0.6083
2026-05,480,62,5,3,0.6,0.631
2026-05,480,64,4,3,0.75,0.6475
2026-05,480,66,3,3,1.0,0.6717
2026-05,480,68,7,4,0.5714,0.69
2026-05,480,70,4,2,0.5,0.715
2026-05,480,72,3,3,1.0,0.7267
2026-05,480,74,5,5,1.0,0.749
2026-05,480,76,4,3,0.75,0.7675
2026-05,480,78,4,3,0.75,0.79
2026-05,480,80,3,2,0.6667,0.8117
2026-05,480,82,6,6,1.0,0.8283
2026-05,480,84,5,5,1.0,0.849
2026-05,480,86,8,8,1.0,0.8681
2026-05,480,88,5,4,0.8,0.893
2026-05,480,90,7,7,1.0,0.9093
2026-05,480,92,11,11,1.0,0.929
2026-05,480,94,6,6,1.0,0.9533
2026-05,480,96,7,6,0.8571,0.9689
2026-05,480,98,5,5,1.0,0.9848
2026-05,495,0,4,0,0.0,0.015
2026-05,495,2,8,0,0.0,0.0338
2026-05,495,4,10,0,0.0,0.051
2026-05,495,6,9,0,0.0,0.0706
2026-05,495,8,7,0,0.0,0.0907
2026-05,495,10,3,1,0.3333,0.1083
2026-05,495,12,4,1,0.25,0.13
2026-05,495,14,5,0,0.0,0.149
2026-05,495,16,3,0,0.0,0.1683
2026-05,495,18,5,0,0.0,0.191
2026-05,495,20,3,0,0.0,0.205
2026-05,495,22,3,1,0.3333,0.2317
2026-05,495,24,3,0,0.0,0.2483
2026-05,495,26,8,3,0.375,0.2713
2026-05,495,28,5,1,0.2,0.287
2026-05,495,30,5,2,0.4,0.309
2026-05,495,32,4,1,0.25,0.33
2026-05,495,34,5,4,0.8,0.347
2026-05,495,36,1,0,0.0,0.375
2026-05,495,40,4,2,0.5,0.4125
2026-05,495,42,4,1,0.25,0.4325
2026-05,495,44,6,2,0.3333,0.45
2026-05,495,48,6,4,0.6667,0.49
2026-05,495,50,6,3,0.5,0.51
2026-05,495,52,6,3,0.5,0.5317
2026-05,495,54,2,1,0.5,0.545
2026-05,495,56,7,3,0.4286,0.57
2026-05,495,58,3,3,1.0,0.595
2026-05,495,60,5,4,0.8,0.609
2026-05,495,62,5,2,0.4,0.631
2026-05,495,64,3,3,1.0,0.6517
2026-05,495,66,7,3,0.4286,0.6693
2026-05,495,68,3,2,0.6667,0.6883
2026-05,495,70,2,2,1.0,0.705
2026-05,495,72,2,1,0.5,0.725
2026-05,495,74,5,4,0.8,0.753
2026-05,495,76,4,3,0.75,0.765
2026-05,495,78,3,3,1.0,0.7867
2026-05,495,80,4,3,0.75,0.815
2026-05,495,82,4,4,1.0,0.8325
2026-05,495,84,10,9,0.9,0.85
2026-05,495,86,9,8,0.8889,0.8717
2026-05,495,88,7,7,1.0,0.8879
2026-05,495,90,7,7,1.0,0.9086
2026-05,495,92,5,5,1.0,0.9297
2026-05,495,94,11,10,0.9091,0.9491
2026-05,495,96,8,8,1.0,0.9671
2026-05,495,98,5,5,1.0,0.9868
2026-05,510,0,4,0,0.0,0.0129
2026-05,510,2,8,0,0.0,0.0338
2026-05,510,4,14,0,0.0,0.0521
2026-05,510,6,6,0,0.0,0.07
2026-05,510,8,7,1,0.1429,0.0899
2026-05,510,10,3,0,0.0,0.1083
2026-05,510,12,5,1,0.2,0.133
2026-05,510,14,2,0,0.0,0.15
2026-05,510,16,6,0,0.0,0.17
2026-05,510,18,3,1,0.3333,0.1883
2026-05,510,20,2,0,0.0,0.205
2026-05,510,22,4,0,0.0,0.2263
2026-05,510,24,5,1,0.2,0.251
2026-05,510,26,1,0,0.0,0.265
2026-05,510,28,3,1,0.3333,0.2883
2026-05,510,30,3,0,0.0,0.3117
2026-05,510,32,7,3,0.4286,0.3307
2026-05,510,34,4,1,0.25,0.3463
2026-05,510,36,4,2,0.5,0.365
2026-05,510,38,1,0,0.0,0.385
2026-05,510,40,2,2,1.0,0.415
2026-05,510,42,4,2,0.5,0.43
2026-05,510,44,5,1,0.2,0.445
2026-05,510,46,5,3,0.6,0.465
2026-05,510,48,6,1,0.1667,0.49
2026-05,510,50,3,1,0.3333,0.515
2026-05,510,52,3,1,0.3333,0.5283
2026-05,510,54,4,2,0.5,0.55
2026-05,510,56,5,3,0.6,0.571
2026-05,510,58,7,6,0.8571,0.5936
2026-05,510,60,6,4,0.6667,0.61
2026-05,510,62,4,3,0.75,0.6287
2026-05,510,64,8,6,0.75,0.6538
2026-05,510,66,6,5,0.8333,0.67
2026-05,510,68,2,1,0.5,0.69
2026-05,510,70,3,2,0.6667,0.7083
2026-05,510,72,2,1,0.5,0.73
2026-05,510,74,3,1,0.3333,0.7483
2026-05,510,76,5,3,0.6,0.769
2026-05,510,78,5,5,1.0,0.789
2026-05,510,80,2,2,1.0,0.81
2026-05,510,82,4,4,1.0,0.83
2026-05,510,84,6,6,1.0,0.8483
2026-05,510,86,9,9,1.0,0.8694
2026-05,510,88,7,7,1.0,0.8879
2026-05,510,90,7,7,1.0,0.9121
2026-05,510,92,7,6,0.8571,0.9301
2026-05,510,94,9,9,1.0,0.9499
2026-05,510,96,8,7,0.875,0.9705
2026-05,510,98,5,5,1.0,0.9852
2026-05,525,0,4,0,0.0,0.0119
2026-05,525,2,10,0,0.0,0.032
2026-05,525,4,12,0,0.0,0.0467
2026-05,525,6,5,0,0.0,0.071
2026-05,525,8,8,1,0.125,0.0894
2026-05,525,10,4,0,0.0,0.1161
2026-05,525,12,3,1,0.3333,0.1317
2026-05,525,14,3,0,0.0,0.1517
2026-05,525,16,4,0,0.0,0.1675
2026-05,525,18,7,0,0.0,0.1879
2026-05,525,20,5,0,0.0,0.209
2026-05,525,22,2,1,0.5,0.23
2026-05,525,24,1,0,0.0,0.255
2026-05,525,26,3,1,0.3333,0.265
2026-05,525,28,2,1,0.5,0.295
2026-05,525,30,4,2,0.5,0.3125
2026-05,525,32,2,1,0.5,0.33
2026-05,525,34,5,1,0.2,0.349
2026-05,525,36,8,3,0.375,0.3712
2026-05,525,38,5,1,0.2,0.391
2026-05,525,40,4,2,0.5,0.4075
2026-05,525,42,6,1,0.1667,0.4317
2026-05,525,44,4,1,0.25,0.45
2026-05,525,46,5,4,0.8,0.473
2026-05,525,48,2,1,0.5,0.495
2026-05,525,50,4,1,0.25,0.5125
2026-05,525,54,11,6,0.5455,0.5514
2026-05,525,56,3,2,0.6667,0.565
2026-05,525,58,3,2,0.6667,0.5867
2026-05,525,60,5,4,0.8,0.611
2026-05,525,62,5,5,1.0,0.629
2026-05,525,64,2,2,1.0,0.65
2026-05,525,66,6,4,0.6667,0.6733
2026-05,525,68,2,1,0.5,0.69
2026-05,525,70,4,3,0.75,0.715
2026-05,525,72,4,4,1.0,0.7325
2026-05,525,74,3,0,0.0,0.7517
2026-05,525,76,3,2,0.6667,0.7717
2026-05,525,78,4,3,0.75,0.785
2026-05,525,80,1,1,1.0,0.815
2026-05,525,82,7,7,1.0,0.8336
2026-05,525,84,5,5,1.0,0.847
2026-05,525,86,8,8,1.0,0.8713
2026-05,525,88,7,7,1.0,0.8858
2026-05,525,90,8,8,1.0,0.9088
2026-05,525,92,5,4,0.8,0.931
2026-05,525,94,13,13,1.0,0.9504
2026-05,525,96,8,7,0.875,0.9731
2026-05,525,98,7,7,1.0,0.9899
2026-05,540,0,4,0,0.0,0.011
2026-05,540,2,10,0,0.0,0.031
2026-05,540,4,14,0,0.0,0.0464
2026-05,540,6,9,0,0.0,0.0683
2026-05,540,8,1,0,0.0,0.095
2026-05,540,10,3,0,0.0,0.1158
2026-05,540,12,5,2,0.4,0.133
2026-05,540,14,4,0,0.0,0.1475
2026-05,540,16,3,0,0.0,0.1683
2026-05,540,18,5,0,0.0,0.191
2026-05,540,20,6,0,0.0,0.2067
2026-05,540,22,3,0,0.0,0.2283
2026-05,540,24,6,1,0.1667,0.2483
2026-05,540,26,2,0,0.0,0.2625
2026-05,540,28,1,0,0.0,0.295
2026-05,540,30,3,2,0.6667,0.305
2026-05,540,32,4,2,0.5,0.33
2026-05,540,34,4,0,0.0,0.35
2026-05,540,36,5,2,0.4,0.369
2026-05,540,38,5,2,0.4,0.393
2026-05,540,40,4,3,0.75,0.4125
2026-05,540,42,7,1,0.1429,0.4307
2026-05,540,44,4,2,0.5,0.4475
2026-05,540,46,1,1,1.0,0.465
2026-05,540,48,4,1,0.25,0.485
2026-05,540,50,4,2,0.5,0.51
2026-05,540,52,5,3,0.6,0.531
2026-05,540,54,5,5,1.0,0.551
2026-05,540,56,5,1,0.2,0.571
2026-05,540,58,2,2,1.0,0.595
2026-05,540,60,4,4,1.0,0.6125
2026-05,540,62,2,1,0.5,0.63
2026-05,540,64,5,4,0.8,0.651
2026-05,540,66,3,2,0.6667,0.67
2026-05,540,68,4,3,0.75,0.6925
2026-05,540,70,3,2,0.6667,0.715
2026-05,540,72,4,3,0.75,0.73
2026-05,540,74,5,3,0.6,0.753
2026-05,540,78,6,5,0.8333,0.7883
2026-05,540,80,4,3,0.75,0.81
2026-05,540,82,6,6,1.0,0.83
2026-05,540,84,5,5,1.0,0.849
2026-05,540,86,5,5,1.0,0.873
2026-05,540,88,10,10,1.0,0.8914
2026-05,540,90,6,6,1.0,0.91
2026-05,540,92,7,7,1.0,0.9295
2026-05,540,94,11,10,0.9091,0.9481
2026-05,540,96,8,7,0.875,0.9671
2026-05,540,98,10,10,1.0,0.9892
2026-05,555,0,6,0,0.0,0.0123
2026-05,555,2,14,0,0.0,0.0307
2026-05,555,4,11,0,0.0,0.0477
2026-05,555,6,5,0,0.0,0.065
2026-05,555,8,4,0,0.0,0.0925
2026-05,555,10,8,1,0.125,0.1138
2026-05,555,12,5,0,0.0,0.131
2026-05,555,14,3,0,0.0,0.1498
2026-05,555,16,3,1,0.3333,0.1683
2026-05,555,18,4,0,0.0,0.1875
2026-05,555,20,5,0,0.0,0.209
2026-05,555,22,5,0,0.0,0.231
2026-05,555,24,5,1,0.2,0.251
2026-05,555,26,1,0,0.0,0.265
2026-05,555,28,4,2,0.5,0.29
2026-05,555,30,4,1,0.25,0.31
2026-05,555,32,5,4,0.8,0.331
2026-05,555,34,3,2,0.6667,0.3517
2026-05,555,36,2,1,0.5,0.37
2026-05,555,38,3,1,0.3333,0.3883
2026-05,555,40,1,1,1.0,0.405
2026-05,555,42,3,1,0.3333,0.435
2026-05,555,44,7,3,0.4286,0.4507
2026-05,555,46,1,0,0.0,0.475
2026-05,555,48,9,2,0.2222,0.4894
